,text_id,reader_id,lang,spearman_r,spearman_p,measure,layer
554,9,gr_9,gr,0.11992465305808633,0.1997467907323812,Total fixation duration,Last
555,9,gr_9,gr,-0.047537769576750086,0.6123377333317277,Gaze duration,First
556,9,gr_9,gr,0.06154615000192211,0.5116206702969137,Gaze duration,Middle
557,9,gr_9,gr,0.1494791066005459,0.10926274983288067,Gaze duration,Last
558,9,he_65,he,0.03635105524160996,0.6984593791649086,Total fixation duration,First
559,9,he_65,he,0.07807634644216353,0.40480302845403016,Total fixation duration,Middle
560,9,he_65,he,0.12374581939799331,0.18568824204776394,Total fixation duration,Last
561,9,he_65,he,-0.040864183292968904,0.6631731465186259,Gaze duration,First
562,9,he_65,he,0.04570022680967209,0.6261657005826786,Gaze duration,Middle
563,9,he_65,he,0.14510437089147732,0.12015234781783743,Gaze duration,Last
564,9,it_9,it,0.030115711375081695,0.7482738386792831,Total fixation duration,First
565,9,it_9,it,0.07763810402491063,0.4074532431945974,Total fixation duration,Middle
566,9,it_9,it,0.11934801829854305,0.20193319551676345,Total fixation duration,Last
567,9,it_9,it,-0.02433398685272748,0.7954152285881175,Gaze duration,First
568,9,it_9,it,0.06505208933994541,0.48782006597274397,Gaze duration,Middle
569,9,it_9,it,0.15327720755007113,0.10044705336983445,Gaze duration,Last
570,9,no_9,no,0.03627417060700419,0.6990663800717516,Total fixation duration,First
571,9,no_9,no,0.0694114481220928,0.4590684120256734,Total fixation duration,Middle
572,9,no_9,no,0.11227463191481182,0.2301636777931944,Total fixation duration,Last
573,9,no_9,no,-0.04210202591012186,0.6536184897655488,Gaze duration,First
574,9,no_9,no,0.04259408757159881,0.6498357650871196,Gaze duration,Middle
575,9,no_9,no,0.1428055203167647,0.12620123882973341,Gaze duration,Last
576,9,ru_9,ru,0.018552262330373277,0.8433055585393736,Total fixation duration,First
577,9,ru_9,ru,0.07969861223234537,0.39508148078140126,Total fixation duration,Middle
578,9,ru_9,ru,0.1120439780109945,0.2311286517580629,Total fixation duration,Last
579,9,ru_9,ru,-0.04744550801522316,0.6130288400937409,Gaze duration,First
580,9,ru_9,ru,0.051512705185868604,0.5828920633894423,Gaze duration,Middle
581,9,ru_9,ru,0.13899973090377887,0.13672609146631426,Gaze duration,Last
582,9,sp_8,sp,0.03635105524160996,0.6984593791649086,Total fixation duration,First
583,9,sp_8,sp,0.07807634644216353,0.40480302845403016,Total fixation duration,Middle
584,9,sp_8,sp,0.12374581939799331,0.18568824204776394,Total fixation duration,Last
585,9,sp_8,sp,-0.040864183292968904,0.6631731465186259,Gaze duration,First
586,9,sp_8,sp,0.04570022680967209,0.6261657005826786,Gaze duration,Middle
587,9,sp_8,sp,0.14510437089147732,0.12015234781783743,Gaze duration,Last
588,9,tr_52,tr,0.06200745780955677,0.5084552089545218,Total fixation duration,First
589,9,tr_52,tr,0.049452196978433866,0.5980747595414726,Total fixation duration,Middle
590,9,tr_52,tr,0.08434244416253413,0.3680331991722673,Total fixation duration,Last
591,9,tr_52,tr,-0.022135086303002347,0.8135496480128186,Gaze duration,First
592,9,tr_52,tr,0.018329296890016535,0.845165099139142,Gaze duration,Middle
593,9,tr_52,tr,0.12526813516318763,0.1802933893912929,Gaze duration,Last
594,10,du_8,du,0.1871496062992126,0.035870681976715106,Total fixation duration,First
595,10,du_8,du,-0.06926434195725535,0.4409038193784729,Total fixation duration,Middle
596,10,du_8,du,-0.17060967379077618,0.056129224619132945,Total fixation duration,Last
597,10,du_8,du,0.20847094113235845,0.019152041311538075,Gaze duration,First
598,10,du_8,du,-0.09250543682039745,0.30290051810215796,Gaze duration,Middle
599,10,du_8,du,-0.18856542932133485,0.03446789680579115,Gaze duration,Last
600,10,en_99,en,0.1871496062992126,0.035870681976715106,Total fixation duration,First
601,10,en_99,en,-0.06926434195725535,0.4409038193784729,Total fixation duration,Middle
602,10,en_99,en,-0.17060967379077618,0.056129224619132945,Total fixation duration,Last
603,10,en_99,en,0.20847094113235845,0.019152041311538075,Gaze duration,First
604,10,en_99,en,-0.09250543682039745,0.30290051810215796,Gaze duration,Middle
605,10,en_99,en,-0.18856542932133485,0.03446789680579115,Gaze duration,Last
606,10,fi_9,fi,0.22622272215973008,0.010860763629081088,Total fixation duration,First
607,10,fi_9,fi,-0.018492688413948258,0.8371590789462381,Total fixation duration,Middle
608,10,fi_9,fi,-0.1328623922009749,0.13804872353161138,Total fixation duration,Last
609,10,fi_9,fi,0.24576827896512943,0.0055384117938885105,Gaze duration,First
610,10,fi_9,fi,-0.04130783652043495,0.6460515636423345,Gaze duration,Middle
611,10,fi_9,fi,-0.14501687289088863,0.10519710972153774,Gaze duration,Last
612,10,ge_9,ge,0.22286914135733035,0.012127905380435358,Total fixation duration,First
613,10,ge_9,ge,-0.035314585676790404,0.6946318710876156,Total fixation duration,Middle
614,10,ge_9,ge,-0.1504461942257218,0.09266416286839958,Total fixation duration,Last
615,10,ge_9,ge,0.241490813648294,0.006446660460098029,Gaze duration,First
616,10,ge_9,ge,-0.03766029246344207,0.6754564152272484,Gaze duration,Middle
617,10,ge_9,ge,-0.1451968503937008,0.10476137476146802,Gaze duration,Last
618,10,gr_9,gr,0.20627521559805023,0.02048535072243835,Total fixation duration,First
619,10,gr_9,gr,-0.05255643044619423,0.5589047380126244,Total fixation duration,Middle
620,10,gr_9,gr,-0.1588151481064867,0.07569666864401542,Total fixation duration,Last
621,10,gr_9,gr,0.22489088863892018,0.011349361429492633,Gaze duration,First
622,10,gr_9,gr,-0.07250393700787403,0.41977813223444504,Gaze duration,Middle
623,10,gr_9,gr,-0.17392725909261345,0.05144566710676667,Gaze duration,Last
624,10,he_65,he,0.1871496062992126,0.035870681976715106,Total fixation duration,First
625,10,he_65,he,-0.06926434195725535,0.4409038193784729,Total fixation duration,Middle
626,10,he_65,he,-0.17060967379077618,0.056129224619132945,Total fixation duration,Last
627,10,he_65,he,0.20847094113235845,0.019152041311538075,Gaze duration,First
628,10,he_65,he,-0.09250543682039745,0.30290051810215796,Gaze duration,Middle
629,10,he_65,he,-0.18856542932133485,0.03446789680579115,Gaze duration,Last
630,10,it_9,it,0.20627521559805023,0.02048535072243835,Total fixation duration,First
631,10,it_9,it,-0.05255643044619423,0.5589047380126244,Total fixation duration,Middle
632,10,it_9,it,-0.1588151481064867,0.07569666864401542,Total fixation duration,Last
633,10,it_9,it,0.22489088863892018,0.011349361429492633,Gaze duration,First
634,10,it_9,it,-0.07250393700787403,0.41977813223444504,Gaze duration,Middle
635,10,it_9,it,-0.17392725909261345,0.05144566710676667,Gaze duration,Last
636,10,no_9,no,0.1871496062992126,0.035870681976715106,Total fixation duration,First
637,10,no_9,no,-0.06926434195725535,0.4409038193784729,Total fixation duration,Middle
638,10,no_9,no,-0.17060967379077618,0.056129224619132945,Total fixation duration,Last
639,10,no_9,no,0.20847094113235845,0.019152041311538075,Gaze duration,First
640,10,no_9,no,-0.09250543682039745,0.30290051810215796,Gaze duration,Middle
641,10,no_9,no,-0.18856542932133485,0.03446789680579115,Gaze duration,Last
642,10,ru_8,ru,0.1871496062992126,0.035870681976715106,Total fixation duration,First
643,10,ru_8,ru,-0.06926434195725535,0.4409038193784729,Total fixation duration,Middle
644,10,ru_8,ru,-0.17060967379077618,0.056129224619132945,Total fixation duration,Last
645,10,ru_8,ru,0.20847094113235845,0.019152041311538075,Gaze duration,First
646,10,ru_8,ru,-0.09250543682039745,0.30290051810215796,Gaze duration,Middle
647,10,ru_8,ru,-0.18856542932133485,0.03446789680579115,Gaze duration,Last
648,10,sp_8,sp,0.19854218222722164,0.02583686190686567,Total fixation duration,First
649,10,sp_8,sp,-0.0777352830896138,0.38693436060086284,Total fixation duration,Middle
650,10,sp_8,sp,-0.18809148856392952,0.03493222704592033,Total fixation duration,Last
651,10,sp_8,sp,0.2166122483875678,0.014841160179591407,Gaze duration,First
652,10,sp_8,sp,-0.08498550429031575,0.34406408659339727,Gaze duration,Middle
653,10,sp_8,sp,-0.18660395441184005,0.03642400029370365,Gaze duration,Last
654,10,tr_52,tr,0.21593733173977303,0.015163235508928,Total fixation duration,First
655,10,tr_52,tr,-0.09428135625260885,0.29367238653754874,Total fixation duration,Middle
656,10,tr_52,tr,-0.1854221003708128,0.037647126991598154,Total fixation duration,Last
657,10,tr_52,tr,0.18364332005018036,0.039552986099885605,Gaze duration,First
658,10,tr_52,tr,-0.09479129327538711,0.2910574219429913,Gaze duration,Middle
659,10,tr_52,tr,-0.1774340868904686,0.04685109220612922,Gaze duration,Last
660,11,du_8,du,0.017772067504687822,0.8472246893845323,Total fixation duration,First
661,11,du_8,du,-0.04809361761233418,0.6019301998632649,Total fixation duration,Middle
662,11,du_8,du,-0.038634627404680884,0.6752542892991428,Total fixation duration,Last
663,11,du_8,du,0.00816028890895201,0.9295132224951033,Gaze duration,First
664,11,du_8,du,-0.1318494339884714,0.15114597460340298,Gaze duration,Middle
665,11,du_8,du,-0.11061184804500311,0.22909092999027986,Gaze duration,Last
666,11,en_99,en,0.04237794291270226,0.6458215762114976,Total fixation duration,First
667,11,en_99,en,-0.06648378359608305,0.47062092102430386,Total fixation duration,Middle
668,11,en_99,en,-0.052246683797485934,0.5708973251360558,Total fixation duration,Last
669,11,en_99,en,0.026286547676922,0.7756518397619055,Gaze duration,First
670,11,en_99,en,-0.14407944996180289,0.11641636204484417,Gaze duration,Middle
671,11,en_99,en,-0.11946662962705741,0.19371983187261033,Gaze duration,Last
672,11,fi_9,fi,0.05155913605111466,0.575982599669594,Total fixation duration,First
673,11,fi_9,fi,-0.030877144246128196,0.7377897985786581,Total fixation duration,Middle
674,11,fi_9,fi,-0.04598930481283422,0.6179354195593154,Total fixation duration,Last
675,11,fi_9,fi,0.03633585665671227,0.693578620710102,Gaze duration,First
676,11,fi_9,fi,-0.07835266337940133,0.394971978625808,Gaze duration,Middle
677,11,fi_9,fi,-0.08408222793249531,0.361215181368157,Gaze duration,Last
678,11,ge_9,ge,0.04975345510104868,0.5894374030976428,Total fixation duration,First
679,11,ge_9,ge,-0.04098895756649767,0.656682106413776,Total fixation duration,Middle
680,11,ge_9,ge,-0.049121466768525586,0.5941801546324608,Total fixation duration,Last
681,11,ge_9,ge,0.028154732967567188,0.7601742583752915,Gaze duration,First
682,11,ge_9,ge,-0.10384748940898672,0.2590075232162555,Gaze duration,Middle
683,11,ge_9,ge,-0.09825682339051321,0.2856696389451005,Gaze duration,Last
684,11,gr_9,gr,0.04237794291270226,0.6458215762114976,Total fixation duration,First
685,11,gr_9,gr,-0.06648378359608305,0.47062092102430386,Total fixation duration,Middle
686,11,gr_9,gr,-0.052246683797485934,0.5708973251360558,Total fixation duration,Last
687,11,gr_9,gr,0.026286547676922,0.7756518397619055,Gaze duration,First
688,11,gr_9,gr,-0.14407944996180289,0.11641636204484417,Gaze duration,Middle
689,11,gr_9,gr,-0.11946662962705741,0.19371983187261033,Gaze duration,Last
690,11,he_65,he,0.04237794291270226,0.6458215762114976,Total fixation duration,First
691,11,he_65,he,-0.06648378359608305,0.47062092102430386,Total fixation duration,Middle
692,11,he_65,he,-0.052246683797485934,0.5708973251360558,Total fixation duration,Last
693,11,he_65,he,0.026286547676922,0.7756518397619055,Gaze duration,First
694,11,he_65,he,-0.14407944996180289,0.11641636204484417,Gaze duration,Middle
695,11,he_65,he,-0.11946662962705741,0.19371983187261033,Gaze duration,Last
696,11,it_9,it,0.058080422251545236,0.5286213611623826,Total fixation duration,First
697,11,it_9,it,-0.03650947982498784,0.6921882510102825,Total fixation duration,Middle
698,11,it_9,it,-0.0499409681227863,0.5880335359049773,Total fixation duration,Last
699,11,it_9,it,0.03855823321063962,0.6758602850048743,Gaze duration,First
700,11,it_9,it,-0.08751302173762066,0.341884675483592,Gaze duration,Middle
701,11,it_9,it,-0.09409681227863044,0.30665782995816837,Gaze duration,Last
702,11,no_9,no,0.017772067504687822,0.8472246893845323,Total fixation duration,First
703,11,no_9,no,-0.04809361761233418,0.6019301998632649,Total fixation duration,Middle
704,11,no_9,no,-0.038634627404680884,0.6752542892991428,Total fixation duration,Last
705,11,no_9,no,0.00816028890895201,0.9295132224951033,Gaze duration,First
706,11,no_9,no,-0.1318494339884714,0.15114597460340298,Gaze duration,Middle
707,11,no_9,no,-0.11061184804500311,0.22909092999027986,Gaze duration,Last
708,11,ru_9,ru,0.02877977637335926,0.7550166391529274,Total fixation duration,First
709,11,ru_9,ru,-0.056253906521286194,0.5416868337525862,Total fixation duration,Middle
710,11,ru_9,ru,-0.05247586637960969,0.5692069360971914,Total fixation duration,Last
711,11,ru_9,ru,0.016917841516771996,0.8544849640395837,Gaze duration,First
712,11,ru_9,ru,-0.13264810056253903,0.1486635307775853,Gaze duration,Middle
713,11,ru_9,ru,-0.1186124036391416,0.19694863892395156,Gaze duration,Last
714,11,sp_8,sp,0.042711299395791366,0.6432259927083819,Total fixation duration,First
715,11,sp_8,sp,-0.06514341273699562,0.4796333597581717,Total fixation duration,Middle
716,11,sp_8,sp,-0.0500937565108688,0.5868907736792874,Total fixation duration,Last
717,11,sp_8,sp,0.020515313563441905,0.823998520763629,Gaze duration,First
718,11,sp_8,sp,-0.14761441766789357,0.10763018285597326,Gaze duration,Middle
719,11,sp_8,sp,-0.11743871102159871,0.2014481525996571,Gaze duration,Last
720,11,tr_39,tr,0.06349757534834098,0.49082563342102803,Total fixation duration,First
721,11,tr_39,tr,-0.0762241756792865,0.40797699561292156,Total fixation duration,Middle
722,11,tr_39,tr,-0.06287947579611497,0.4950644334537223,Total fixation duration,Last
723,11,tr_39,tr,0.0530142822917367,0.565245034625959,Gaze duration,First
724,11,tr_39,tr,-0.13606200452198333,0.13839778664318547,Gaze duration,Middle
725,11,tr_39,tr,-0.11871698978122056,0.19655124713591782,Gaze duration,Last
726,12,du_8,du,-0.025120586961430685,0.7618427995716804,Total fixation duration,First
727,12,du_8,du,0.02928143867741184,0.7238789548945788,Total fixation duration,Middle
728,12,du_8,du,0.020567341756219992,0.8040437126927791,Total fixation duration,Last
729,12,du_8,du,-0.03702195552627001,0.6550729900221788,Gaze duration,First
730,12,du_8,du,0.02387677363708045,0.773307201520445,Gaze duration,Middle
731,12,du_8,du,0.023776824352088017,0.7742306133404155,Gaze duration,Last
732,12,en_99,en,-0.019956540570155144,0.80975102589343,Total fixation duration,First
733,12,en_99,en,0.010490973098835038,0.8992969511821906,Total fixation duration,Middle
734,12,en_99,en,-0.0007810851530889884,0.9924826483899707,Total fixation duration,Last
735,12,en_99,en,-0.017829858395801618,0.8296990834057066,Gaze duration,First
736,12,en_99,en,-0.004538442103862303,0.9563418838155275,Gaze duration,Middle
737,12,en_99,en,-0.007294453642463841,0.92988494457225,Gaze duration,Last
738,12,fi_9,fi,0.00951369120113128,0.9086351196696971,Total fixation duration,First
739,12,fi_9,fi,-0.021448376194301413,0.7958295984176413,Total fixation duration,Middle
740,12,fi_9,fi,-0.02705664162998775,0.7441012287599311,Total fixation duration,Last
741,12,fi_9,fi,0.0077738404715422815,0.9252899675044861,Gaze duration,First
742,12,fi_9,fi,-0.027972869296766314,0.7357511109065185,Gaze duration,Middle
743,12,fi_9,fi,-0.02704185935457922,0.7442361956588759,Gaze duration,Last
744,12,ge_9,ge,-0.005971044321955156,0.9425815267004665,Total fixation duration,First
745,12,ge_9,ge,-0.002465415696479935,0.976275359174495,Total fixation duration,Middle
746,12,ge_9,ge,-0.012167899991485804,0.8833063083377375,Total fixation duration,Last
747,12,ge_9,ge,-0.003350151959931443,0.9677655417456201,Gaze duration,First
748,12,ge_9,ge,-0.010650151589748906,0.8977772330581955,Gaze duration,Middle
749,12,ge_9,ge,-0.009813539056108567,0.9057686105336576,Gaze duration,Last
750,12,gr_75,gr,-0.019956540570155144,0.80975102589343,Total fixation duration,First
751,12,gr_75,gr,0.010490973098835038,0.8992969511821906,Total fixation duration,Middle
752,12,gr_75,gr,-0.0007810851530889884,0.9924826483899707,Total fixation duration,Last
753,12,gr_75,gr,-0.017829858395801618,0.8296990834057066,Gaze duration,First
754,12,gr_75,gr,-0.004538442103862303,0.9563418838155275,Gaze duration,Middle
755,12,gr_75,gr,-0.007294453642463841,0.92988494457225,Gaze duration,Last
756,12,he_65,he,-0.02258113475754895,0.7853015274518762,Total fixation duration,First
757,12,he_65,he,0.02392119554152153,0.7728968980946214,Total fixation duration,Middle
758,12,he_65,he,0.018845992959128147,0.8201534546386776,Total fixation duration,Last
759,12,he_65,he,-0.03251871505822056,0.6947946669307621,Gaze duration,First
760,12,he_65,he,0.02019902882522403,0.8074840040647888,Gaze duration,Middle
761,12,he_65,he,0.021276261004852033,0.7974325450066192,Gaze duration,Last
762,12,it_9,it,-0.0023987872797682284,0.9769163434275385,Total fixation duration,First
763,12,it_9,it,-0.022838453892793344,0.7829152881802178,Total fixation duration,Middle
764,12,it_9,it,-0.0266439374168701,0.7478722593562719,Total fixation duration,Last
765,12,it_9,it,0.00812550668734753,0.9219207660690382,Gaze duration,First
766,12,it_9,it,-0.02340293998970893,0.7776876516886512,Gaze duration,Middle
767,12,it_9,it,-0.022462676345706072,0.7864007201017698,Gaze duration,Last
768,12,no_9,no,-0.019956540570155144,0.80975102589343,Total fixation duration,First
769,12,no_9,no,0.010490973098835038,0.8992969511821906,Total fixation duration,Middle
770,12,no_9,no,-0.0007810851530889884,0.9924826483899707,Total fixation duration,Last
771,12,no_9,no,-0.017829858395801618,0.8296990834057066,Gaze duration,First
772,12,no_9,no,-0.004538442103862303,0.9563418838155275,Gaze duration,Middle
773,12,no_9,no,-0.007294453642463841,0.92988494457225,Gaze duration,Last
774,12,ru_8,ru,-0.038589749996827,0.6414606633029951,Total fixation duration,First
775,12,ru_8,ru,0.020439666613025115,0.805235862999104,Total fixation duration,Middle
776,12,ru_8,ru,0.009987543334590555,0.904105705263903,Total fixation duration,Last
777,12,ru_8,ru,-0.031846833131751545,0.7007961907000607,Gaze duration,First
778,12,ru_8,ru,0.014061396681501599,0.8653072536344901,Gaze duration,Middle
779,12,ru_8,ru,0.012025390843716715,0.8846634950866485,Gaze duration,Last
780,12,sp_63,sp,-0.02273290959772264,0.7838938061113179,Total fixation duration,First
781,12,sp_63,sp,0.03113605318782692,0.7071653406603604,Total fixation duration,Middle
782,12,sp_63,sp,0.021818558731310413,0.7923849031718313,Total fixation duration,Last
783,12,sp_63,sp,-0.032515013229424586,0.6948276817784127,Gaze duration,First
784,12,sp_63,sp,0.026146016785953873,0.7524298959694545,Gaze duration,Middle
785,12,sp_63,sp,0.025455625715505,0.7587634078867722,Gaze duration,Last
786,12,tr_52,tr,-0.04081632653061225,0.6223326036019259,Total fixation duration,First
787,12,tr_52,tr,0.02799690527399061,0.7355324674774213,Total fixation duration,Middle
788,12,tr_52,tr,0.02273661142309273,0.783859480166703,Total fixation duration,Last
789,12,tr_52,tr,-0.0671660438335104,0.41730915101558663,Gaze duration,First
790,12,tr_52,tr,0.043565012503012965,0.5990638664196863,Gaze duration,Middle
791,12,tr_52,tr,0.0501968449284833,0.5445975884782779,Gaze duration,Last
